;campaign_id;impressions;cpm;clicks;installs;ret_2;ret_3;ret_7;ret_14;ltv_1;ltv_3;ltv_7;ltv_14;cost;revenue;roas;roas_segment
1358;j99vlyu;1374;0.23;281;1;0.6440506713293858;0.49790378118566647;0.2907841471087178;0.18727972515731253;0.10292951438634249;0.20585902877268497;0.30878854315902743;0.4021343517665532;0.31602;0.4021343517665532;0.27249652479764946;1
1359;mz1116s;389;0.3;23;1;0.3342027327824184;0.17602473299243224;0.046102780798909206;0.015407675331864266;0.12056854111946425;0.2411370822389285;0.3617056233583927;0.47104809942587383;0.11669999999999998;0.47104809942587383;3.036401880255989;2
1360;5y41tz4;261;0.22;93;1;0.7514927693790128;0.6358365232523147;0.44841165719502657;0.33697811808732303;0.10884206501516698;0.21768413003033396;0.32652619504550096;0.42523404021436684;0.05742;0.42523404021436684;6.405678164652853;3
1361;1ysmb10;9168;0.19;2217;9;0.4572994776616228;0.28935491263169316;0.11118924404847118;0.050846783224956574;0.10158247352664279;0.20316494705328558;0.3047474205799284;0.39687161049989206;1.7419200000000001;3.5718444944990284;1.0505215477743113;1
1362;rn8nuck;3535;0.3;387;1;0.6905174494439125;0.5560295380802374;0.35359505576844197;0.2441635560452025;0.09033301354305279;0.18066602708610557;0.27099904062915836;0.3529212010843299;1.0605;0.3529212010843299;-0.6672124459365112;1
1363;5p4j5lb;390;0.26;133;1;0.9156202452855569;0.8696015871273501;0.7807670963361742;0.7148861602582199;0.09672311322656889;0.19344622645313778;0.29016933967970665;0.3778866214428599;0.1014;0.3778866214428599;2.726692519160354;2
1364;s1a9bm3;129;0.08;20;1;0.8094126130277479;0.7152417256974128;0.5523323834439039;0.44706479774317426;0.14702620994206664;0.2940524198841333;0.4410786298261999;0.5744153169306239;0.010320000000000001;0.5744153169306239;54.66039892738603;4
1365;2trp8bm;5070;0.13;567;1;0.7004509254903016;0.5687605611625163;0.3680614754833226;0.25780900113961924;0.14999613586875943;0.29999227173751886;0.4499884076062783;0.5860184926032739;0.6591;0.5860184926032739;-0.11088075769492663;1
1366;bn3lb5r;146;0.07;24;1;0.340309444762286;0.18114979556277963;0.04850697328729324;0.0165073811464978;0.12064096908852566;0.24128193817705132;0.36192290726557697;0.4713310675770589;0.01022;0.4713310675770589;45.118499762921616;4
1367;tcbeez3;173;0.13;34;1;0.7527050586148282;0.6374630107195555;0.4504453651271884;0.3390525049608381;0.09099182019704863;0.18198364039409726;0.27297546059114586;0.35549508660515056;0.022490000000000003;0.35549508660515056;14.80680687439531;4
1368;mebbt2t;1308;0.18;158;1;0.48891745791436536;0.3216992084392028;0.13414481093293246;0.0655857399537325;0.10665926754454885;0.2133185350890977;0.31997780263364656;0.4167060893042908;0.23544;0.4167060893042908;0.7699035393488396;1
1369;nprknpn;2263;0.19;155;1;0.6199632810314495;0.4687139134401001;0.2612748327035908;0.1619808025338612;0.10493542128828366;0.20987084257656732;0.31480626386485094;0.40997121057741337;0.42997;0.40997121057741337;-0.046512057637943686;1
1370;2s8bzcp;5498;0.2;1759;6;0.7544095331421806;0.6397524393815874;0.45331478085541643;0.3419849921915846;0.08867710350186041;0.17735420700372082;0.2660313105055812;0.34645174171722165;1.0996000000000001;2.07871045030333;0.8904241999848396;1
1371;0a49b8n;3143;0.18;1148;4;0.6031434356214729;0.4487194490611486;0.2418592523636743;0.14587582040746735;0.09972655977204856;0.1994531195440971;0.29917967931614564;0.38962075850580735;0.56574;1.5584830340232294;1.7547690352869327;1
1372;mr4dpua;2174;0.09;467;1;0.6114349260645126;0.4585356918814988;0.251309729137585;0.1536595456545319;0.1637119611032506;0.3274239222065012;0.4911358833097517;0.6396047212229173;0.19566;0.6396047212229173;2.268960038960019;2
1373;ame373c;691;0.08;207;1;0.6529492296047033;0.5088512114051937;0.30220441943167253;0.19732414285104719;0.10946824317542786;0.21893648635085572;0.3284047295262835;0.42768044977986547;0.05528;0.42768044977986547;6.73662173986732;3
1374;1vnfv52;4444;0.18;632;2;0.8777751408412527;0.8133259280672049;0.6935164462695155;0.608751496299949;0.0976187699919784;0.1952375399839568;0.2928563099759352;0.3813858544365315;0.79992;0.762771708873063;-0.04644000790946215;1
1375;drv1f6a;1008;0.03;312;2;0.5902966911210281;0.4336657137687122;0.2276738842519922;0.13439514052862292;0.10173885996170645;0.2034777199234129;0.3052165798851193;0.397482595192323;0.03024;0.794965190384646;25.28853142806369;4
1376;3dnk561;448;0.23;149;1;0.9609101361628363;0.9387562621556428;0.8940965146721987;0.85914640365638;0.10829941128002997;0.21659882256005994;0.32489823384008987;0.42311395143988817;0.10304;0.42311395143988817;3.106307758539287;2
1377;nnsku27;6047;0.17;1603;7;0.4009110828159592;0.23488001383506765;0.07684489531113348;0.030807970188065546;0.08700667425519051;0.17401334851038103;0.2610200227655715;0.33992555740277763;1.02799;2.3794789018194433;1.3146907088779496;1
1378;89djev4;5776;0.11;1028;2;0.9525778468057821;0.9258871308596711;0.8725014374880274;0.8311255406572948;0.14897317812143138;0.29794635624286275;0.4469195343642941;0.5820219086005329;0.63536;1.1640438172010659;0.8321011980626193;1
1379;004pmzm;1803;0.05;207;1;0.7087425008044721;0.5794685126191031;0.3804241588687442;0.26962276972307153;0.15561127755348222;0.31122255510696445;0.46683383266044665;0.6079562368443266;0.09015000000000001;0.6079562368443266;5.743829582299795;3
1380;y9uvyc2;5067;0.16;1814;7;0.8423898938647559;0.7619757196348063;0.617858419822919;0.5204776886980745;0.10561691571245685;0.2112338314249137;0.31685074713737055;0.41263373473417525;0.81072;2.8884361431392267;2.5628036105427605;2
1381;4cluyu2;3902;0.13;1053;3;0.8691957719966554;0.8007624269753715;0.6746546360867923;0.5864069572445821;0.11917424769223421;0.23834849538446842;0.3575227430767026;0.4656007475475101;0.50726;1.3968022426425302;1.7536218953643694;1
1382;bb094kv;7065;0.18;1257;2;0.9569365455181065;0.9326109167314739;0.8837556245493629;0.845698054438464;0.09245185701586978;0.18490371403173955;0.27735557104760933;0.3611992907218451;1.2717;0.7223985814436902;-0.43194261111607285;1
1383;8r9sc94;2165;0.08;664;2;0.6342600069187794;0.4859606783619824;0.278544257781835;0.17666948286789294;0.8540150304328372;1.7080300608656744;2.5620450912985118;3.336543290906375;0.17320000000000002;6.67308658181275;37.52821352085883;4
1384;nz90p4d;1653;0.11;425;1;0.5753675421022849;0.4164111935803962;0.21187583201219873;0.12190647669573539;0.0909339621938236;0.1818679243876472;0.2728018865814708;0.35526904171647;0.18183000000000002;0.35526904171647;0.953852729013199;1
1385;t8je8p4;756;0.07;108;1;0.47944201357222715;0.31187364255291794;0.12697344037054226;0.0608764019214459;0.09606980698062251;0.19213961396124501;0.2882094209418675;0.37533422541451966;0.05292;0.37533422541451966;6.092483473441414;3
1386;dnbml3p;3492;0.24;602;1;0.6164908265267345;0.46455973801115685;0.257187264236379;0.15855358910123496;0.09868256564780001;0.19736513129560002;0.2960476969434;0.3855419876799101;0.8380799999999999;0.3855419876799101;-0.5399699459718522;1
1387;fsnasd7;1440;0.04;129;1;0.4371140892211362;0.2693743524139691;0.09795397330240364;0.04281706182567166;0.09576769077326215;0.1915353815465243;0.28730307231978647;0.37415389044520264;0.0576;0.37415389044520264;5.495727264673658;2
1388;vbvbvrb;311;0.14;58;1;0.39024974123803746;0.22505744441083134;0.07124488723280077;0.027803298807133663;0.10081963414997178;0.20163926829994355;0.3024589024499153;0.39389128051321615;0.04354000000000001;0.39389128051321615;8.046653204253928;3
1389;lbn6n9n;640;0.15;207;1;0.6772126906109539;0.5391450374518978;0.3347998405722488;0.22673070085005104;0.11976659498390169;0.23953318996780337;0.359299784951705;0.46791498361065986;0.096;0.46791498361065986;3.8741144126110405;2
1390;5rmvd40;1790;0.04;27;1;0.6418265003027619;0.4951812462362214;0.28797379975067894;0.18482921607286662;0.11329348088486998;0.22658696176973997;0.33988044265461;0.44262523501285206;0.07160000000000001;0.44262523501285206;5.181916690123631;2
1391;135a39z;783;0.24;154;1;0.8347572708473245;0.7510621481926794;0.6022706102501674;0.5027497709239824;0.11607460491032542;0.23214920982065085;0.34822381473097624;0.4534907823131248;0.18791999999999998;0.4534907823131248;1.413211910989383;1
1392;90d0r9n;3804;0.18;740;1;0.7486620941478181;0.6320446769548894;0.4436860226170256;0.3321709068365786;0.13343948498011746;0.2668789699602349;0.40031845494035234;0.5213334689516651;0.68472;0.5213334689516651;-0.2386180205753226;1
1393;8bd4f4z;384;0.05;74;1;0.25573261832942773;0.11517632471163926;0.021749309009033047;0.005562007739735832;0.08966101292201613;0.17932202584403226;0.2689830387660484;0.3502957681777587;0.019200000000000002;0.3502957681777587;17.244571259258265;4
1394;14s88zd;1554;0.07;58;1;0.28300065526849794;0.1352395296698909;0.02890498673797245;0.008180130187373446;0.09500011591713761;0.19000023183427522;0.28500034775141286;0.3711550594583841;0.10878000000000002;0.3711550594583841;2.411978851428425;2
1395;28byrpu;6290;0.02;884;3;0.3872210456231999;0.22229535724214078;0.06970349259972496;0.026990659288054476;0.09119423301053887;0.18238846602107775;0.27358269903161664;0.35628589132260624;0.1258;1.0688576739678188;7.49648389481573;3
1396;0dc12dn;4093;0.01;517;1;0.24176381710744388;0.1053654773736138;0.01857635671782737;0.004491090908051453;0.07986663150701899;0.15973326301403798;0.23959989452105698;0.3120301915377035;0.04093;0.3120301915377035;6.6235082222747;3
1397;b4999yn;27961;0.12;1002;1;0.2117248428745776;0.08538343381153703;0.012799770952080692;0.0027100294936598674;0.2906852159525272;0.5813704319050544;0.8720556478575816;1.13567533648736;3.35532;1.13567533648736;-0.6615299475199504;1
1398;byrr22f;1189;0.04;313;2;0.19214524487890824;0.07321159097613314;0.009747520276123514;0.0018729396704178756;0.11665064640019918;0.23330129280039835;0.34995193920059753;0.4557413133925929;0.047560000000000005;0.9114826267851858;18.16489963804007;4
1399;dns32k7;3196;0.03;841;2;0.3388026064263325;0.17988013874362044;0.04790641524382785;0.01623081834915106;0.10260482906498894;0.20520965812997788;0.30781448719496685;0.4008658417380249;0.09587999999999999;0.8017316834760498;7.361823982854087;3
1400;baan13v;4627;0.11;415;1;0.1974360757049882;0.0764323899713416;0.010519912938910619;0.0020770103274166418;0.09151831273136574;0.18303662546273147;0.2745549381940972;0.35755203533613217;0.50897;0.35755203533613217;-0.2974988008406544;1
1401;m3n3bfr;274;0.03;110;1;0.2268134819255874;0.09522682708964017;0.015528654190399067;0.0035221081265427757;0.1178793964981956;0.2357587929963912;0.35363818949458675;0.4605419055948081;0.008219999999999998;0.4605419055948081;55.02699581445356;4
1402;t06m0u4;58808;0.13;10290;16;0.2769046451536307;0.1306514832591412;0.0271908671383461;0.007529277416363246;0.09053054515925811;0.18106109031851622;0.2715916354777743;0.35369293549801784;7.64504;5.659086967968285;-0.2597701296568382;1
1403;5clek40;1794;0.08;329;2;0.17184767905599196;0.061338252662096186;0.0071248679575372335;0.0012243920220831794;0.100348870772294;0.200697741544588;0.301046612316882;0.39205205950021;0.14352;0.78410411900042;4.463378755577062;2
1404;tznbkpd;2629;0.1;494;1;0.12508225579315818;0.037075673314847894;0.0029208410157456166;0.00036534538306264117;0.13239514575911468;0.26479029151822936;0.397185437277344;0.5172533498705042;0.2629;0.5172533498705042;0.9674908705610656;1
1405;md347d9;952;0.08;241;1;0.11883928311302185;0.03418584547801391;0.0025297899812737074;0.0003006384278010724;0.17110694499313092;0.34221388998626184;0.5133208349793927;0.6684961142369673;0.07615999999999999;0.6684961142369673;7.777522508363542;3
1406;ydrbp6f;9684;0.14;1815;2;0.16419712266204822;0.05706683779397461;0.006269784205623174;0.0010294805262752809;0.08164147135754098;0.16328294271508195;0.24492441407262291;0.3189642966584191;1.3557600000000003;0.6379285933168382;-0.5294679048527483;1
1407;pbzkfb7;57880;0.11;942;1;0.2800095371039391;0.1329810188651604;0.028055493045794255;0.007855805620975632;0.09456676000695606;0.18913352001391212;0.28370028002086817;0.3694619853283444;6.3668000000000005;0.3694619853283444;-0.9419705369528892;1
1408;mlv1t60;2412;0.04;548;2;0.5879998893268851;0.43099435349283244;0.225195688654391;0.13241504000567356;0.13327818999199645;0.2665563799839929;0.3998345699759894;0.5207033070794563;0.09648000000000001;1.0414066141589127;9.794015486721731;3
1409;dn85f7z;3627;0.05;219;1;0.3098145169422982;0.15610448419080464;0.03726851010513556;0.011546325455381732;0.09987833377269631;0.19975666754539262;0.2996350013180889;0.3902137229215959;0.18135;0.3902137229215959;1.1517161451425193;1
1410;psyeap1;8270;0.02;1585;4;0.23313174672218406;0.0994653834912741;0.016773848918685344;0.0039105166976671326;0.15089692801672244;0.3017938560334449;0.45269078405016727;0.5895377889747485;0.16540000000000002;2.358151155898994;13.257262127563445;4
1411;2e1u6nf;3941;0.02;1007;3;0.5195039969227367;0.35417594472703556;0.15905857216950933;0.08263156398688368;0.1102128651977017;0.2204257303954034;0.3306385955931051;0.4305896065559702;0.07882;1.2917688196679105;15.388845720222156;4
1412;133032b;2385;0.02;588;2;0.14595720966547263;0.04735096574892575;0.004504893103881195;0.0006575216272837293;0.09600707895786895;0.1920141579157379;0.2880212368736068;0.37508915389234265;0.047700000000000006;0.7501783077846853;14.727008548945184;4
1413;80pa543;13505;0.08;1943;6;0.24762884075480882;0.1094454403452343;0.019869406002142084;0.004920237974797084;0.11543833768861372;0.23087667537722745;0.34631501306584117;0.4510049558883254;1.0804;2.7060297353299525;1.504655438106213;1
1414;t29u40d;554;0.03;59;1;0.24990534222343241;0.11104443892853266;0.02038647779108471;0.005094689709111429;0.08869267395678049;0.17738534791356098;0.2660780218703414;0.34651257378111827;0.01662;0.34651257378111827;19.849131996457174;4
1415;n6v36cm;5558;0.24;938;3;0.23623988761802295;0.10157535858540527;0.01740925146539311;0.00411275960969837;0.09283266826156487;0.18566533652312975;0.2784980047846946;0.3626870785963532;1.3339199999999998;1.0880612357890596;-0.18431297544900763;1
1416;042e0lb;473;0.05;4;1;0.5275912273787902;0.36295439126154483;0.16610805920009253;0.08763715483088555;0.0852372373680558;0.1704744747361116;0.25571171210416743;0.33301256106890825;0.02365;0.33301256106890825;13.080869389805844;4
1417;j1upjzl;1463;0.05;128;1;0.2794341633924204;0.1325481815693088;0.027893950965610304;0.007794522851784512;0.09026829777778321;0.18053659555556642;0.2708048933333496;0.3526683636696105;0.07315;0.3526683636696105;3.8211669674587903;2
1418;e4yp6kc;15109;0.03;1864;3;0.2283391619139474;0.09624407238393638;0.015823681631040545;0.0036131662020249225;0.11857668403292246;0.23715336806584492;0.35573005209876735;0.4632661317066675;0.45327;1.3897983951200026;2.06616011454542;2
1419;pvu42al;1519;0.11;245;1;0.37588676794997267;0.21207102724308677;0.06412601962756367;0.024104122259301416;0.5510939246342201;1.1021878492684403;1.6532817739026604;2.1530636714504245;0.16709000000000002;2.1530636714504245;11.885652471425127;3
1420;kmu37rc;1996;0.07;439;2;0.3315228797081278;0.17379284298080427;0.045072456831812865;0.014942550684402882;0.08557053633926133;0.17114107267852266;0.256711609017784;0.3343147236850371;0.13972000000000004;0.6686294473700742;3.7854956153025623;2
1421;s4fkpf4;7042;0.04;1079;2;0.20788397201101932;0.0829414982380941;0.0121585404545611;0.0025275656835508256;0.11246016181488687;0.22492032362977374;0.3373804854446606;0.4393695485751938;0.28168;0.8787390971503876;2.11963610178354;2
1422;tb57am8;3548;0.03;117;1;0.2478763659614885;0.10961888535352242;0.01992521351135817;0.004938989516202213;0.136010392499753;0.272020784999506;0.40803117749925893;0.5313777233623084;0.10643999999999999;0.5313777233623084;3.9922747403448744;2
1423;bffmbfp;5099;0.02;906;1;0.2942128764952754;0.1438297353778209;0.032236266771860464;0.009484324774418133;0.09801691310918602;0.19603382621837204;0.29405073932755804;0.3829413560368562;0.10198;0.3829413560368562;2.755063306892098;2
1424;vcp0a38;4077;0.01;963;3;0.24497048374195346;0.10758908574979313;0.01927638122807112;0.004722144434234893;0.10869727724136863;0.21739455448273726;0.3260918317241059;0.42466837022255494;0.04077;1.2740051106676649;30.248592363690577;4
1425;l4ny3rm;7614;0.02;1876;5;0.405672344176299;0.239316534203394;0.07943452176247959;0.03222438865190833;0.09347205310860557;0.18694410621721114;0.2804161593258167;0.3651850852422311;0.15228;1.8259254262111555;10.990579368342235;3
1426;30a5t01;2147;0.13;14;1;0.43401004277555166;0.2663487992162784;0.09601370314604475;0.041670911409454;0.11579038047917826;0.23158076095835653;0.3473711414375348;0.45238034855603376;0.27911;0.45238034855603376;0.6207959175810029;1
1427;ejf7vtr;209;0.01;56;1;0.39728692095759055;0.23152361664198884;0.07491062030932408;0.02976100968971451;0.13218402830228104;0.2643680566045621;0.39655208490684307;0.5164285370638321;0.00209;0.5164285370638321;246.09499381044597;4
1428;fdtfa4n;313;0.02;71;1;0.22299585007299424;0.09269895454389254;0.014806000519634452;0.003301676672057079;0.09217573215548149;0.18435146431096297;0.2765271964664444;0.36012050110158034;0.00626;0.36012050110158034;56.52723659769654;4
1429;1lvv096;9860;0.05;305;1;0.3382479401634454;0.17941360918761978;0.04768656178700593;0.01612988129793162;0.08839066088089252;0.17678132176178504;0.26517198264267755;0.34533264173518075;0.493;0.34533264173518075;-0.2995281100706273;1
1430;mbrn69k;4300;0.11;571;1;0.2983437227682544;0.14704355420126894;0.03352308024713121;0.010001400559588057;0.08299076138843745;0.1659815227768749;0.2489722841653123;0.3242358251908768;0.473;0.3242358251908768;-0.31451199748229003;1
1431;n2c5l41;13069;0.04;101;1;0.36878662209635166;0.20575711967338758;0.060783276754695525;0.022416059314311856;0.08481410048474493;0.16962820096948986;0.2544423014542348;0.33135941155884585;0.52276;0.33135941155884585;-0.3661347242351254;1
1432;amdydrp;2602;0.07;552;1;0.3002444560683378;0.1485311229835677;0.03412611586711562;0.0102461770962472;0.09937661386230845;0.1987532277246169;0.29812984158692535;0.388253558122072;0.18214000000000002;0.388253558122072;1.1316215994403864;1
1433;t4epfz7;777;0.03;260;1;0.3457777974746312;0.18578502447637132;0.050727070072256714;0.01754029456192621;0.09838562432602715;0.1967712486520543;0.29515687297808146;0.38438187042242816;0.023309999999999997;0.38438187042242816;15.4899987311209;4
1434;98pn1ny;17015;0.04;6234;25;0.28213654638698044;0.1345856234264078;0.028657898473381484;0.008085440501988572;0.0982553724377956;0.1965107448755912;0.2947661173133868;0.3838729905452361;0.6806;9.596824763630902;13.100535944212316;4
1435;er8v7br;10295;0.04;2833;8;0.26127104168247145;0.1191547973508041;0.02309767822157821;0.0060347544493982745;0.12682778182765947;0.25365556365531894;0.3804833454829784;0.4955022680843718;0.4118;3.9640181446749745;8.626076116257831;3
1436;n039jnp;1299;0.12;361;2;0.24594312519144226;0.10826693011582963;0.019492016082990057;0.004793927351732429;0.10120051340775538;0.20240102681551075;0.30360154022326613;0.3953793341035133;0.15588;0.7907586682070266;4.072868028015311;2
1437;sztds4j;4176;0.05;897;1;0.18719634369527122;0.0702455159789696;0.009059003283570117;0.001695812292207782;0.08725670798491221;0.17451341596982442;0.26177012395473664;0.34090241183001224;0.2088;0.34090241183001224;0.6326743861590624;1
1438;cb1dtjz;6897;0.08;2784;10;0.27156548338638775;0.12668127378730198;0.02574453106082078;0.006991326022087669;0.08968240597159813;0.17936481194319626;0.26904721791479436;0.350379348481982;0.55176;3.50379348481982;5.350212927395643;2
1439;nbbnm63;878;0.01;179;1;0.1823293113545115;0.06737290234532933;0.008413212022972329;0.0015339751544280412;0.10439345458859081;0.20878690917718162;0.31318036376577246;0.40785380597525045;0.00878;0.40785380597525045;45.45259749148639;4
1440;fkcmyd7;1223;0.14;40;1;0.6304890799482067;0.4813893288019723;0.27392005951264653;0.17270360630148654;0.1196077119757556;0.2392154239515112;0.3588231359272668;0.46729424508033196;0.17122000000000004;0.46729424508033196;1.7292036273819171;1
1441;89l4nny;2020;0.03;186;1;0.2428503044180898;0.1061169632074341;0.018811673822964354;0.004568420714520705;0.12834760644072774;0.25669521288145547;0.38504281932218315;0.5014400565721425;0.060599999999999994;0.5014400565721425;7.274588392279581;3
1442;bvr3r3j;982;0.03;368;1;0.2102884093844048;0.0844671228897986;0.01255747437078879;0.002640691311318604;0.1424857934004796;0.2849715868009592;0.42745738020143875;0.556676406244152;0.029459999999999997;0.556676406244152;17.89600835859308;4
1443;clkaa9y;1538;0.12;503;2;0.2882737146992257;0.1392551458218607;0.030442550329059518;0.008775787068276125;0.14815153799116362;0.29630307598232725;0.44445461397349084;0.5788118505026153;0.18456;1.1576237010052306;5.272343416803373;2
1444;py504j3;3348;0.01;710;3;0.5057734071486785;0.3394543256200031;0.14753647205441078;0.07462002414965513;0.09667866051041628;0.19335732102083256;0.2900359815312488;0.377712949544174;0.03348;1.133138848632522;32.845246374925985;4
1445;j8ylvnf;3899;0.02;1387;7;0.2313799493457514;0.09828338510420487;0.016422402263394933;0.003799814603839873;0.1319565883286198;0.2639131766572396;0.39586976498585946;0.5155399539696696;0.07798000000000001;3.608779677787687;45.278272349162435;4
1446;b8kec7l;3395;0.09;574;2;0.10509093497556864;0.028133102025644004;0.0017913745719161838;0.00018825722865413076;0.10020835482441826;0.2004167096488365;0.30062506447325477;0.3915030790649212;0.30555;0.7830061581298424;1.5626122013740549;1
1447;j28z34u;51823;0.01;14218;16;0.5206024405247935;0.3553636135056972;0.1600045321785661;0.08329874994718937;0.11915675670726757;0.23831351341453513;0.35747027012180266;0.4655324121828359;0.51823;7.448518594925375;13.37299769393006;4
1448;m2ntfjs;21708;0.03;4781;12;0.37086928028114685;0.20760185002061318;0.0617518631070864;0.022901869026545042;0.09960946347430959;0.19921892694861917;0.29882839042292875;0.38916327608139034;0.65124;4.669959312976684;6.170872969990608;3
1449;d4ek38j;2285;0.03;487;2;0.3008596080975502;0.14901374154176353;0.03432276654015688;0.010326334090095307;0.12852315958601135;0.2570463191720227;0.38556947875803405;0.5021259235044806;0.06855;1.0042518470089612;13.649917534776968;4
1450;ckdndd0;1520;0.05;391;1;0.19340495279155626;0.07397379329898635;0.0099279888532888;0.0019201222154854169;0.117572119677279;0.235144239354558;0.35271635903183696;0.4593414086729206;0.076;0.4593414086729206;5.043965903591061;2
1451;kp4bbna;4167;0.02;7;1;0.17018566782533875;0.060400671685384204;0.006933106180474585;0.0011799153054280508;0.14897224557533575;0.2979444911506715;0.44691673672600724;0.582018265244962;0.08334;0.582018265244962;5.983660490100337;3
1452;brmzrdr;802;0.08;337;2;0.5485827679249463;0.38610782572544594;0.18533617614889025;0.10167223250838363;0.3004313759266831;0.6008627518533662;0.9012941277800492;1.1737525172336858;0.06416;2.3475050344673716;35.588295424990214;4
1453;em9rfr6;1254;0.06;328;2;0.2670274922802446;0.12334249455408182;0.024554952598661434;0.006556847415480839;0.1101110730195377;0.2202221460390754;0.33033321905861307;0.4301919156523947;0.07524;0.8603838313047893;10.435191803625589;3
1454;1raf0m7;2244;0.05;328;1;0.3664763465442075;0.20371789383534153;0.059720337007132925;0.021886090920762907;0.09963308422730566;0.19926616845461131;0.29889925268191697;0.3892555597791319;0.11220000000000001;0.3892555597791319;2.4693008892970756;2
1455;tl14ldf;9666;0.01;1911;4;0.11654536356862522;0.03314588218590917;0.002395080673384418;0.0002791355478557747;0.09280863622972131;0.18561727245944262;0.2784259086891639;0.3625931880771502;0.09666;1.4503727523086007;14.004890878425417;4
1456;pv60vsf;596;0.08;133;1;0.5984384228899973;0.4431841512419591;0.23659987500044996;0.14159045605123977;0.11947122840121577;0.23894245680243154;0.3584136852036473;0.46676101868650727;0.04768;0.46676101868650727;8.789450895270706;3
1457;nyaujr8;1232;0.2;111;1;0.4036561987183826;0.23743415995969042;0.0783312035091624;0.03161887584954453;0.16680433337613176;0.3336086667522635;0.5004130001283952;0.6516862813739572;0.2464;0.6516862813739572;1.6448306873943068;1
1458;yn12yvz;660;0.07;245;2;0.24084395397494204;0.10473078187477074;0.018378616278532198;0.00442637861310993;0.15513017836559384;0.3102603567311877;0.4653905350967815;0.6060766349516107;0.046200000000000005;1.2121532699032214;25.237083764138987;4
1459;bbbsbeb;759;0.04;62;1;0.2875659487706695;0.13871364045132323;0.030233187796979376;0.008694035333200201;0.09321333660380275;0.1864266732076055;0.27964000981140824;0.36417430816268825;0.030359999999999998;0.36417430816268825;10.99520119112939;3
1460;lmk011j;26083;0.11;6833;13;0.44270988317001686;0.27486043522308423;0.10151519264482343;0.044941779075771536;0.10804097925210604;0.21608195850421208;0.32412293775631806;0.42210428578038817;2.86913;5.487355715145046;0.9125503951180483;1
1461;mtlejbd;36687;0.11;8030;24;0.1386982817578679;0.04367318194747964;0.0039038131821827024;0.0005414521806724553;0.11757623550581198;0.23515247101162395;0.35272870651743593;0.4593574887647092;4.03557;11.024579730353022;1.7318519392187528;1
1462;65l802v;4455;0.03;807;1;0.2467423519075816;0.10882509500934401;0.01967036233725456;0.004853511465968504;0.1102352197875368;0.2204704395750736;0.33070565936261037;0.4306769434927656;0.13365000000000002;0.4306769434927656;2.2224238196241344;2
1463;13ra1dp;10777;0.11;2358;5;0.44535441659304587;0.27746730028198746;0.10322678377974971;0.04597250406700692;0.08711161711072554;0.17422323422145108;0.2613348513321766;0.3403355576581437;1.18547;1.7016777882907186;0.4354456783307199;1
1464;rnnpbmn;27252;0.08;7151;26;0.5710012691848638;0.41141383074407656;0.2073929029607668;0.11842161081053114;0.11213645808231905;0.2242729161646381;0.33640937424695716;0.43810487350666116;2.18016;11.39072671117319;4.224720530224015;2
1465;upftcra;18441;0.14;1448;1;0.19596682645163546;0.07553285483541476;0.010301612857126692;0.0020187743789444827;0.11646471394730729;0.23292942789461457;0.3493941418419218;0.4550148956409711;2.5817400000000004;0.4550148956409711;-0.8237564992443194;1
1466;00jz97v;5748;0.03;1122;3;0.25217119855916814;0.11264444405723209;0.020909655050966643;0.005272812775661022;0.09221782971914413;0.18443565943828827;0.2766534891574324;0.360284971677152;0.17244;1.080854915031456;5.268005770305358;2
1467;lel1srv;1681;0.06;348;1;0.39726160301793373;0.23150023202360334;0.07489721922940423;0.029753789372658733;0.0978656893615805;0.195731378723161;0.29359706808474145;0.3823505413995035;0.10086;0.3823505413995035;2.790903642668089;2
1468;rv33bnl;2036;0.01;346;1;0.256859595353127;0.11598183337500809;0.022019455826034373;0.005655908513371245;0.14191874045813654;0.2838374809162731;0.4257562213744096;0.5544609924364998;0.02036;0.5544609924364998;26.232858174680736;4
1469;brljb84;551;0.2;135;1;0.24052417692403008;0.10451047088319773;0.018310193538044632;0.004404044230057879;0.09833677582375361;0.19667355164750722;0.2950103274712608;0.3841910246682861;0.1102;0.3841910246682861;2.4863069389136667;2
1470;c79sb48;335;0.02;87;1;0.29556873199971456;0.1448817069746388;0.032655061207181535;0.009651815034379714;0.1270442701429817;0.2540885402859634;0.3811328104289451;0.49634806424756334;0.0067;0.49634806424756334;73.08180063396468;4
1471;1tbkl0r;11231;0.05;4407;11;0.42500067797190194;0.2576389303063361;0.09052275826571818;0.03847223363481682;0.08693359775537979;0.17386719551075958;0.2608007932661393;0.3396400555129071;0.5615500000000001;3.736040610641978;5.6530862980001375;3
1472;ucpfl98;181;0.13;42;1;0.36124080426941735;0.19912441418238927;0.05735597561049212;0.020719318759191255;0.10629991003434094;0.2125998200686819;0.3188997301030228;0.4153021188271982;0.023530000000000002;0.4153021188271982;16.649898802685854;4
1473;ec6z7pc;5043;0.09;507;1;0.24964006179452253;0.11085766743233363;0.02032578284879736;0.005074129686395819;0.1132315562363822;0.2264631124727644;0.3396946687091466;0.4423833021860388;0.45387;0.4423833021860388;-0.02530834338899073;1
1474;cans6a2;2695;0.05;514;2;0.17348106112904532;0.06226486607774456;0.00731662091317834;0.0012692951598971428;0.10087093740966412;0.20174187481932823;0.30261281222899233;0.3940917167360322;0.13475;0.7881834334720644;4.849227706657249;2
